id,run_id,goal,summary,tags,score,created_at
1542,,bridge_chat session=conv-3,"JoJo Bridge (mock):
You said: my openai key is sk-ABCDEF1234567890XYZ and home C:\Users\Bob\Docs

Context considered:
[1541] JoJo Bridge (mock):
You said: hello world

Context considered:
[1539] JoJo Bridge (mock):
You said: Please remember my project path C:/Users/Alice/Dev/secret

Context considered:
[1425] JoJo Bridge (mock):
You said: Summarize this: FastAPI is great.

Context considered:
[142","bridge,chat,gpt-5",,2025-10-30T17:41:51.784893
1543,,bridge_chat session=conv-5,"JoJo Bridge (mock):
You said: Summarize this: FastAPI is great.

Context considered:
[1542] JoJo Bridge (mock):
You said: my openai key is sk-ABCDEF1234567890XYZ and home C:\Users\Bob\Docs

Context considered:
[1541] JoJo Bridge (mock):
You said: hello world

Context considered:
[1539] JoJo Bridge (mock):
You said: Please remember my project path C:/Users/Alice/Dev/secret

Context considered:
[142","bridge,chat,gpt-5",,2025-10-30T17:41:51.837105
1544,,Advisor decision for: builder feedback memory check,local/qwen2.5:1.5b (memory),"advisor_decision,memory",,2025-10-30T17:42:04.163525
1545,,Advisor decision for: builder feedback memory check,local/qwen2.5:1.5b (memory),"advisor_decision,memory",,2025-10-30T17:42:19.338683
1546,,Advisor decision for: hello,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:42:31.192028
1547,,Advisor decision for: another goal,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:42:42.302180
1548,,Advisor decision for: builder should improve score by re-run,local/phi3:mini (executor),"advisor_decision,executor",,2025-10-30T17:42:55.670108
1549,,Advisor decision for: builder should improve score by re-run,local/phi3:mini (executor),"advisor_decision,executor",,2025-10-30T17:43:08.862433
1550,55501,Build web,ok,web,,2025-10-30T17:43:08.902860
1551,,Another web,ok,web,,2025-10-30T17:43:08.949366
1552,,Advisor decision for: dashboard-runs smoke,local/phi3:mini (executor),"advisor_decision,executor",,2025-10-30T17:43:24.000097
1553,,Advisor decision for: dashboard-runs smoke,local/phi3:mini (executor),"advisor_decision,executor",,2025-10-30T17:43:41.022043
1554,,Advisor decision (run 584),local/phi3:mini (executor),"advisor_decision,executor",,2025-10-30T17:43:41.029052
1555,,Advisor decision for: dashboard-runs smoke,local/phi3:mini (executor),"advisor_decision,executor",,2025-10-30T17:43:54.570251
1556,,Advisor decision for: dashboard-summary smoke,local/qwen2.5:1.5b (memory),"advisor_decision,memory",,2025-10-30T17:44:13.944138
1557,,Advisor decision for: dashboard-summary smoke,local/qwen2.5:1.5b (memory),"advisor_decision,memory",,2025-10-30T17:44:31.002645
1558,,Advisor decision (run 585),local/qwen2.5:1.5b (memory),"advisor_decision,memory",,2025-10-30T17:44:31.008321
1559,,Advisor decision for: dashboard-summary smoke,local/qwen2.5:1.5b (memory),"advisor_decision,memory",,2025-10-30T17:44:46.770157
1560,,Advisor decision for: deploy a tiny app,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:44:58.754983
1561,,Advisor decision for: registry test,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:45:19.784361
1562,,Advisor decision for: hello world web,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:45:44.985857
1563,,Advisor decision for: hello world web,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:46:00.830107
1564,,Advisor decision (run 586),local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:46:00.836109
1565,,Advisor decision for: hello world web,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:46:15.840785
1566,,Advisor decision for: evaluation memory feedback smoke,local/qwen2.5:1.5b (memory),"advisor_decision,memory",,2025-10-30T17:46:30.583468
1567,,Advisor decision for: hello,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:46:47.966588
1568,,Advisor decision for: email me at test@example.com with key sk-abc1234567890xxxxx,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:47:00.563973
1569,,Exportable,S,x,0.1,2025-10-30T17:47:20.761639
1570,,Advisor decision for: Write a testable function; add unit tests,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:47:35.587565
1571,,Build FastAPI,web,"fastapi,web",,2025-10-30T17:47:35.626636
1572,,Write CLI,cli,cli,,2025-10-30T17:47:35.633637
1573,,Web App,build app,web,,2025-10-30T17:47:35.656631
1574,,CLI Tool,command line,cli,,2025-10-30T17:47:35.663623
1575,10101,Web app with FastAPI,web api ok,"fastapi,web",0.5,2025-10-30T17:47:35.689544
1576,20202,FastAPI dashboard,dashboard ok,"fastapi,dashboard",0.7,2025-10-30T17:47:35.696472
1577,,Advisor decision for: How to scaffold a repo and add CI,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:47:49.346634
1579,,CLI app,ok,cli,,2025-10-30T17:47:49.663583
1580,,Advisor decision for: plan something,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:48:03.815667
1581,,Advisor decision for: autolearn smoke,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:48:15.655127
1582,,Advisor decision for: autolearn smoke,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:48:31.788362
1583,,Advisor decision (run 587),local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:48:31.792169
1584,,Advisor decision for: autolearn smoke,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:48:54.020989
1585,,Advisor decision for: history endpoint smoke,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:49:07.475331
1586,,Advisor decision for: history endpoint smoke,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:49:20.076011
1587,,Advisor decision (run 588),local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:49:20.081915
1588,,Advisor decision for: history endpoint smoke,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:49:35.008557
1589,,Advisor decision for: create sample app then improve,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:49:52.394874
1590,,Advisor decision for: create sample app then improve,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:50:08.822857
1591,,Advisor decision (run 589),local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:50:08.828856
1592,,Advisor decision for: create sample app then improve,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:50:27.892581
1593,,Advisor decision for: create sample app then improve,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:50:39.658556
1594,,Advisor decision for: create sample app then improve,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:50:52.395135
1595,589,create sample app then improve,no-op,"orchestrator,autolearn,create,sample,app,then,improve",,2025-10-30T17:50:59.320739
1596,,Advisor decision for: hello,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:51:12.442694
1597,,Advisor decision for: retry test goal,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:51:24.342073
1598,,Advisor decision for: retry test goal,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:51:47.923053
1599,,Advisor decision (run 590),local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:51:47.928882
1600,,Advisor decision for: create sample app then improve,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:51:59.605390
1601,590,retry test goal,ok,"orchestrator,autolearn,retry,test,goal",,2025-10-30T17:52:00.663041
1602,,Advisor decision for: build a tiny notes API with one POST/GET endpoint,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:52:14.270731
1603,,Advisor decision for: build a tiny notes API with one POST/GET endpoint,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:52:26.351513
1604,,Advisor decision (run 591),local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:52:26.358364
1605,,Advisor decision for: build a tiny notes API with one POST/GET endpoint,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:52:39.397624
1606,,Advisor decision for: build a tiny notes API with one POST/GET endpoint,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:52:52.903164
1607,,Advisor decision for: build a tiny notes API with one POST/GET endpoint,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:53:08.355090
1608,,Advisor decision for: build a minimal hello-world app,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:53:20.966692
1609,,Advisor decision for: build a minimal hello-world app,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:53:34.882492
1610,,Advisor decision (run 592),local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:53:34.889599
1611,,Advisor decision for: build a minimal hello-world app,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:53:46.523567
1612,,Advisor decision for: steps+summary check,local/qwen2.5:1.5b (memory),"advisor_decision,memory",,2025-10-30T17:54:01.933887
1613,,Advisor decision for: steps+summary check,local/qwen2.5:1.5b (memory),"advisor_decision,memory",,2025-10-30T17:54:15.528402
1614,,Advisor decision (run 593),local/qwen2.5:1.5b (memory),"advisor_decision,memory",,2025-10-30T17:54:15.535309
1615,,Advisor decision for: steps+summary check,local/qwen2.5:1.5b (memory),"advisor_decision,memory",,2025-10-30T17:54:28.076592
1616,,Advisor decision for: Set up a new repo; write README; add CI,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:54:41.459863
1617,,Advisor decision for: Write tests,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:54:56.146544
1618,,Advisor decision for: rerun smoke,local/phi3:mini (executor),"advisor_decision,executor",,2025-10-30T17:55:55.918917
1619,,Advisor decision for: rerun smoke,local/phi3:mini (executor),"advisor_decision,executor",,2025-10-30T17:56:11.771616
1620,,Advisor decision (run 594),local/phi3:mini (executor),"advisor_decision,executor",,2025-10-30T17:56:11.778063
1621,,Advisor decision for: rerun smoke,local/phi3:mini (executor),"advisor_decision,executor",,2025-10-30T17:56:24.584826
1622,,Advisor decision for: rerun smoke,local/phi3:mini (executor),"advisor_decision,executor",,2025-10-30T17:56:39.349150
1623,,Advisor decision for: rerun smoke,local/phi3:mini (executor),"advisor_decision,executor",,2025-10-30T17:56:51.261531
1624,,Advisor decision (run 595),local/phi3:mini (executor),"advisor_decision,executor",,2025-10-30T17:56:51.266979
1625,,Advisor decision for: rerun smoke,local/phi3:mini (executor),"advisor_decision,executor",,2025-10-30T17:57:11.907388
1626,,Advisor decision for: rerun smoke,local/phi3:mini (executor),"advisor_decision,executor",,2025-10-30T17:57:25.675707
1627,,Advisor decision for: rerun smoke,local/phi3:mini (executor),"advisor_decision,executor",,2025-10-30T17:57:39.028707
1628,,Advisor decision for: export test,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:57:53.671961
1629,,Advisor decision for: export test,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:58:12.776031
1630,,Advisor decision (run 596),local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:58:12.782036
1631,,Advisor decision for: export test,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:58:25.582582
1632,,Advisor decision for: write python code then test it,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:58:37.606036
1633,,Advisor decision for: hello,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:58:51.141603
1634,,Advisor decision for: create a tiny script and print hello,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:59:09.708628
1635,,Advisor decision for: halt after failure,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:59:32.664281
1636,,Advisor decision for: halt after failure,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:59:46.205387
1637,,Advisor decision (run 597),local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T17:59:46.211404
1638,,Advisor decision for: ws runs,local/phi3:mini (executor),"advisor_decision,executor",,2025-10-30T18:00:01.613259
1639,,Advisor decision for: ws runs,local/phi3:mini (executor),"advisor_decision,executor",,2025-10-30T18:00:16.145724
1640,,Advisor decision (run 598),local/phi3:mini (executor),"advisor_decision,executor",,2025-10-30T18:00:16.153095
1641,,Advisor decision for: ws runs,local/phi3:mini (executor),"advisor_decision,executor",,2025-10-30T18:00:30.781257
1642,,Advisor decision for: ws logs,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T18:00:46.662116
1643,,Advisor decision for: ws logs,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T18:00:58.755392
1644,,Advisor decision (run 599),local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T18:00:58.762381
1645,,Advisor decision for: ws logs,local/llama3.1:8b (strategist),"advisor_decision,strategist",,2025-10-30T18:01:12.317217
1646,,bridge_chat session=conv-1,"JoJo Bridge (mock):
You said: Please remember my project path C:/Users/Alice/Dev/secret

Context considered:
[1542] JoJo Bridge (mock):
You said: my openai key is sk-ABCDEF1234567890XYZ and home C:\Users\Bob\Docs

Context considered:
[1541] JoJo Bridge (mock):
You said: hello world

Context considered:
[1539] JoJo Bridge (mock):
You said: Please remember my project path C:/Users/Alice/Dev/secret","bridge,chat,gpt-5",,2025-10-30T18:52:28.148271
1647,,bridge_chat session=conv-ctx,"JoJo Bridge (mock):
You said: fastapi memory context

Context considered:
[1559] local/qwen2.5:1.5b (memory)
[1571] web
[1575] web api ok
[1566] local/qwen2.5:1.5b (memory)
[1615] local/qwen2.5:1.5b (memory)","bridge,chat,gpt-5",,2025-10-30T18:52:28.199280
1648,,bridge_chat session=conv-2,"JoJo Bridge (mock):
You said: hello world

Context considered:
[1633] local/llama3.1:8b (strategist)
[1596] local/llama3.1:8b (strategist)
[1567] local/llama3.1:8b (strategist)
[1611] local/llama3.1:8b (strategist)
[1609] local/llama3.1:8b (strategist)","bridge,chat,gpt-5",,2025-10-30T18:52:28.250702
1649,,bridge_chat session=conv-3,"JoJo Bridge (mock):
You said: my openai key is sk-ABCDEF1234567890XYZ and home C:\Users\Bob\Docs

Context considered:
[1640] local/phi3:mini (executor)
[1641] local/phi3:mini (executor)
[1639] local/phi3:mini (executor)
[1638] local/phi3:mini (executor)
[1646] JoJo Bridge (mock):
You said: Please remember my project path C:/Users/Alice/Dev/secret

Context considered:
[1542] JoJo Bridge (mock):
You","bridge,chat,gpt-5",,2025-10-30T18:52:28.302737
1650,,bridge_chat session=conv-5,"JoJo Bridge (mock):
You said: Summarize this: FastAPI is great.

Context considered:
[1649] JoJo Bridge (mock):
You said: my openai key is sk-ABCDEF1234567890XYZ and home C:\Users\Bob\Docs

Context considered:
[1640] local/phi3:mini (executor)
[1641] local/phi3:mini (executor)
[1639] local/phi3:mini (executor)
[1638] local/phi3:mini (executor)
[1646] JoJo Bridge (mock):
You said: Please remember m","bridge,chat,gpt-5",,2025-10-30T18:52:28.358739
